000,8,1,1763892461,1768890345,0
LTE,724,6,50341,128558604,-1,-49.2436,-25.378,1000,5,1,1764147788,1764217444,0
LTE,724,3,31160,219247556,0,-46.5383,-23.4839,1000,1,1,1764096672,1764096672,0
LTE,724,5,40519,48931586,0,-47.3979,-22.5084,1000,1,1,1764101174,1764101174,0
LTE,724,5,45213,33364239,0,-46.496,-24.0247,1000,1,1,1764105453,1764105453,0
LTE,724,5,40763,161445633,0,-48.3842,-10.6935,1000,1,1,1764106508,1764106508,0
LTE,724,5,45213,33303554,0,-46.4088,-23.947,1000,1,1,1764106793,1764106793,0
UMTS,724,23,27235,8903991,0,-46.3199,-22.8285,1000,1,1,1764112147,1764112147,0
UMTS,724,10,21776,206138646,0,-46.3271,-23.9323,1000,1,1,1764114607,1764114607,0
GSM,724,5,137,20002,-1,-44.8591,-20.7885,1000,1,1,1764120400,1764120400,0
UMTS,724,5,39941,9304497,0,-48.8427,-25.1101,1000,2,1,1764124554,1782966801,0
UMTS,724,5,54164,36861457,0,-49.1774,-17.6278,1000,1,1,1764124730,1764124730,0
LTE,724,5,49941,105168429,0,-49.0833,-25.4586,1000,2,1,1764127272,1771994782,0
LTE,724,4,36273,102815746,0,-49.327,-16.7637,1000,1,1,1764129734,1764129734,0
LTE,724,3,31351,19949321,0,-46.4104,-23.9543,1000,1,1,1764132659,1764132659,0
LTE,724,3,31133,168877528,0,-46.5606,-23.5163,1000,1,1,1764133787,1764133787,0
LTE,724,5,41822,56658702,0,-41.6576,-21.9797,1000,1,1,1764133919,1764133919,0
LTE,724,3,31996,19179785,0,-47.0342,-22.8148,1000,1,1,1764133938,1764133938,0
UMTS,724,5,31862,36862658,0,-49.359,-15.658,1000,1,1,1764134178,1764134178,0
LTE,724,4,34257,69768975,0,-49.9045,-25.4687,1000,1,1,1764137324,1764137324,0
UMTS,724,23,27235,8904223,0,-45.5798,-21.9144,1000,1,1,1764138106,1764138106,0
UMTS,724,4,54042,262941565,0,-50.1211,-25.4276,1000,1,1,1764138894,1764138894,0
LTE,724,4,34257,69768717,0,-50.2248,-25.4629,1000,1,1,1764139500,1764139500,0
LTE,724,5,40419,48822561,0,-47.1113,-23.03,1000,1,1,1764144741,1764144741,0
LTE,724,5,40419,48822557,0,-47.1051,-23.0376,1000,1,1,1764146118,1764146118,0
UMTS,724,3,50319,12688984,0,-47.1763,-22.8613,1000,1,1,1764147763,1764147763,0
LTE,724,5,44111,29305484,0,-46.4356,-23.421,1000,1,1,1764148433,1764148433,0
LTE,724,5,42462,159353118,0,-49.3391,-16.7222,1000,1,1,1764151676,1764151676,0
LTE,724,5,40242,107525919,0,-51.5121,-25.379,1000,1,1,1764153154,1764153154,0
LTE,724,5,41219,48742430,0,-47.0582,-22.8429,1026,21,1,1764153625,1776470161,0
