684925672	TIM	RJ	Nova Iguacu	VILA DE CAVA	Rua Mauricio De Nassau, 371,	-2.267.875	-43.439.972	3303500	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684925710	TIM	RJ	Rio de Janeiro	CENTRO	RUA ACRE, 6, GLORIA CAFE E BAR LTDA	-22.897.389	-43.180.833	3304557	Rooftop 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
684925729	TIM	GO	Goiania	SETOR BUENO	Avenida T-4, Quadra 142, 589, Lote 01	-167.125	-49.267.222	5208707	Rooftop 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
684925982	TIM	RJ	Rio de Janeiro	GALEAO	Estrada Das Canarias, S N, Aeroporto Internacional Antonio Carlos Jobim	-22.807.194	-432.325	3304557	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684926016	TIM	RJ	Volta Redonda	CAIEIRA	Rodovia Lucio Meira, S N, Aapv Br-393	-22.479.806	-44.062.694	3306305	Greenfield 	2G - 3G - 4G - 5G	1800 - 2100 - 2500 - 3500
684926245	CLARO	SP	Sao Paulo	SOCORRO	R OLIVIA GUEDES PENTEADO, 920, REMANEJAMENTO DO SMSRO41	-2.367.538	-4.670.915	3550308	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684926261	TIM	ES	Serra	NOVA ALMEIDA	Rua Sao Benedito, S N,	-20.115.333	-40.180.361	3205002	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684926288	TIM	ES	Viana	CALABOUCOS	RODOVIA BR 262, S N,	-2.038.472	-4.046.611	3205101	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684926296	TIM	ES	Viana	VILA BETHANIA	RUA DEZESSEIS, S N,	-20.366.594	-40.415.347	3205101	Greenfield 	2G - 3G - 4G	700 - 1800 - 2100
684927012	CLARO	SP	Sao Paulo	PERDIZES	R CAIUBI, 1447, COND. EDIFICIO JEQUITIBA	-2.353.501	-4.668.047	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
684927055	VIVO	SP	Sao Paulo	BRAS	AVENIDA ALCANTARA MACHADO, 611,	-23.552.194	-46.618.847	3550308	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
684928981	VIVO	PB	Joao Pessoa	CASTELO BRANCO	RUA JOSE DIONIZIO DA SILVA, S N,	-71.325	-3.484.083	2507507	Greenfield 	2G - 3G - 4G	1800 - 2100 - 2500
684929031	VIVO	AL	Murici	MORRO DA TORRE REPETIDORA	MORRO DE MURICI, S N,	-9.31	-3.593.833	2705507	Nao Informada	2G - 3G	900 - 2100
684929074	VIVO	PE	Taquaritinga do Norte	-	MORRO DA VARZEA GRANDE,S N,MORRO DA VARZEA GRANDE, ,	-790.528	-3.602.417	2615003	Nao Informada	2G	1800
684929112	VIVO	PE	Cupira	-	RUA JOSE LUIS DA SILVEIRA BARROS,S N,CENTRO, ,	-861.167	-3.595.444	2605004	Nao Informada	2G	1800
684929120	VIVO	PE	Cachoeirinha	CENTRO	AVENIDA 31 DE MARCO, 264,	-848.917	-3.623.694	2603108	Nao Informada	2G - 3G	900 - 2100
684929155	VIVO	RN	Santa Cruz	CENTRO	Â RUA FERREIRA CHAVES - n 93, 93,	-6.229	-360.196	2411205	Nao Informada	2G - 3G - 4G	900 - 1800 - 2100
684931362	TIM	MG	Uberaba	Valim De Melo	Rua Arapongas, S N, Lote 23 Quadra 27	-19.781.444	-47.913.667	3170107	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2500 - 3500
684931435	TIM	MG	Uberaba	-	AV. PAUSTER,137,VILA MILITAR, ,	-19.732.408	-47.943.731	3170107	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 3500
684931494	TIM	MG	Carneirinho	-	SITIO BR 497 0 SITIO DO PICA PAU AMARELO, ,	-1.969.742	-5.067.569	3114550	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684931613	TIM	RJ	Nova Iguacu	VILA DE CAVA	Rua Herminia, S N, Quadra A	-22.701.694	-43.440.972	3303500	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684933381	TIM	MG	Carmo do Cajuru	BONFIM	Rua Tancredo Neves, S N, (Ao Lado Do Site Telemig Celular)	-20.176.306	-44.763.722	3114204	Nao Informada	2G - 3G - 4G	850 - 1800 - 2100
684934922	TIM	MG	Carmo de Minas	ZONA RURAL	SITIO COVOCA, S N,	-2.211.611	-4.515.972	3114105	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684935686	TIM	MG	Cassia	AREA RURAL	FAZENDA SAO LUIZ, S N, AQUISITADO	-2.057.325	-46.904.944	3115102	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684935694	TIM	ES	Colatina	COLUMBIA	RODOVIA BR 259, KM5, KM 05 BARRA DO CORREGO DA SAUDE	-19.527.861	-40.700.478	3201506	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
684935724	CLARO	SP	Jardinopolis	SITIO ALVORADA	ROD ANHANGUERA, KM 335, LADO DIREITO DA LINHA FERREA DA FEPASA - FAZENDA BOM JESUS	-209.869	-478.554	3525102	Greenfield 	3G - 4G	700 - 850
684935759	CLARO	SP	Colombia	-	ROD BRIGADEIRO FARIA LIMA, KM 463,3, CENTRO, ,	-2.020.444	-4.868.389	3512100	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684935783	TIM	MG	Cabo Verde	CENTRO	SITIO SANTO ANTONIO, S N, 0	-21.477.972	-46.394.839	3109501	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684935929	TIM	MG	Guaranesia	Vila Cruzeiro	RUA JOAO MINCHILO, 187, AQUISITADO	-21.305.583	-46.792.889	3128303	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684936070	TIM	MG	Itamarandiba	AREA RURAL	SITIO CASCATA - ROD BR-451, S N,	-17.877.547	-42.841.478	3132503	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 3500
684936127	TIM	MG	Itajuba	JARDIM DAS COLINAS	Praca 1, 37, -	-224.295	-45.499.694	3132404	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
684936160	CLARO	SP	Hortolandia	JARDIM SANTA ESMERALDA	EST DO CAMPO GRANDE, 100, CHAC AMIGO	-2.291.106	-4.719.549	3519071	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684937794	CLARO	SP	Pedregulho	BELA VISTA	R DOUTOR JOSE FERNANDES DA SILVA, S N, COM JOSE BARBOSA FILHO	-2.025.109	-474.786	3537008	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
684937824	CLARO	SP	Santana da Ponte Pensa	-	RODOVIA EUCLIDES DA CUNHA, KM 608, ZONA RURAL, ,	-2.023.556	-5.079.639	3547205	Greenfield 	2G - 3G - 4G	850 - 900 - 1800
684937999	CLARO	SP	Araraquara	-	ROD WASHINGTON LUIZ, KM 285, RECREIO CAMPESTRE IDANO, ,	-2.172.889	-4.833.472	3503208	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684938030	CLARO	SP	Guzolandia	-	ROD FELICIANO SALLES DA CUNHA, KM 590, ZONA RURAL, ,	-2.061.528	-5.078.667	3518909	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2500
684938049	CLARO	SP	Itapira	-	ROD SP 352, KM 159,3, JARDIM ITAPEMA, ,	-2.250.083	-4.681.083	3522604	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2500
684938065	CLARO	SP	Iacanga	-	AV DAS PRIMAVERAS, 157, VILA AGUAS CLARAS, ,	-218.925	-4.902.222	3519105	Greenfield 	2G - 3G - 4G	700 - 850 - 1800
684938138	CLARO	SP	Santa Cruz do Rio Pardo	VILA SANTA AURELIANA	R TEOFILO JOSE QUEIROZ, 40,	-2.289.201	-4.961.984	3546405	Greenfield 	2G - 3G - 4G	850 - 1800 - 2100 - 2500
684939223	CLARO	SP	Promissao	ZONA RURAL	ROD BR 153, S N,	-2.145.833	-4.978.387	3541604	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2100 - 2500
684939266	CLARO	SP	Capivari	-	ROD SP 308, KM 137, SITIO BARROQUINHA, ,	-22.915	-4.750.389	3510401	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2500
684939533	TIM	PR	Curitiba	CENTRO	Rua Barao Do Rio Branco, 62, -	-25.430.833	-49.268.889	4106902	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684939584	TIM	PR	General Carneiro	CENTRO	Rua Miguel Elias Calixto, 446, -	-26.420.556	-5.130.875	4108502	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 3500
684939614	TIM	PR	Alvorada do Sul	CENTRO	QUADRA JARDIM EMILIO SOLCIA, 1, AVL001TM	-22.776.278	-51.228.028	4100806	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684939649	TIM	PR	Joaquim Tavora	CENTRO	Rua Jose Castanheira, S N, -	-23.500.866	-49.916.711	4112801	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684939754	TIM	PR	Curitiba	XAXIM	Rua Pedro Siemens, 80, -	-25.510.833	-49.261.944	4106902	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684939819	TIM	SP	Tanabi	JARDIM BOA VISTA	RUA ODILON PACHECO, S N, 269	-20.629.583	-49.657.833	3553401	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684939843	CLARO	BA	Feira de Santana	SAO JOAO	R AUSTRIA, S N, ESQUINA COM RUA PARAIBA - PROXIMO AO SHOPPING IGUATEMI	-122.435	-389.487	2910800	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684939851	CLARO	BA	Feira de Santana	CHACARA SAO COSME	R PAPA JOAO XXIII, 439, ESQUINA TRAVESSA 28 DE FEVEREIRO	-12.264	-389.662	2910800	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684939878	TIM	SP	Piracicaba	CHACARA SAO JOSE	Estrada Estrada Municipal Pompeia, S N, Km 13	-2.278.475	-47.584.556	3538709	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100 - 2500
684939908	TIM	SP	Getulina	FAZENDA 3 COLINAS	RUA SANTA MARIA, 703, 0	-21.803.222	-49.925.167	3517000	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684939932	CLARO	SE	Aracaju	MOSQUEIRO	TV JOSE DOMINGOS MAIA II, S N,	-111.018	-371.332	2800308	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
684939940	CLARO	BA	Salvador	JARDIM APIPEMA	R ENGENHEIRO ARMANDO CARNEIRO DA ROCHA, 131, EDIFICIO SEGALL	-1.300.199	-3.851.853	2927408	Rooftop 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684940019	TIM	SP	Paulo de Faria	JARDIM MORRO ALEGRE	RUA ANA CARNEIRO DE MATOS, S N,	-2.002.625	-4.940.353	3536604	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684940035	TIM	SP	Severinia	CENTRO	RUA QUIRINO BONFANTI, 96,	-2.081.167	-4.880.861	3551900	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684940078	TIM	SP	Altinopolis	SALIM CALIL	RUA TULIO ZUCCOLOTTO, 635,	-2.102.639	-4.738.444	3501004	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684940094	TIM	SP	Quata	VILA PALAZZI	RUA JOSE JERONIMO DA VEIGA, 5,	-2.224.806	-5.070.389	3541703	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684940108	TIM	SP	Piratininga	FAZENDA STA RITA	RODOVIA SP 294, S N,	-22.345	-49.213.333	3539400	Greenfield 	2G - 3G - 4G	900 - 1800 - 2100
684940140	TIM	SP	Galia	AREA RURAL	RODOVIA SP 294, 5,	-2.228.585	-49.491.267	3516606	Greenfield 	2G - 3G - 4G	900 - 1800 - 2100
684940310	CLARO	GO	Ipora	Setor Aeroporto Sul	RUA NAVEGANTES, S N, QUADRA 17 - LOTE 07	-164.457	-511.114	5210208	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2300 - 2500
684940337	CLARO	GO	Porangatu	CENTRO	R TREZE, S N, QUADRA 08, LOTE 02, ESQUINA COM RUA SETE LOTEAMENTO SETOR LESTE	-134.416	-491.486	5218003	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 2300
684940418	CLARO	GO	Neropolis	SETOR JARDIM INDAIA	RUA JESUS JOSE DE MORAIS, S N, QUADRA 06 - LOTE 10	-164.017	-492.298	5214507	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684940450	CLARO	GO	Jaragua	ZONA RURAL	FAZ JUPIA, S N, TOPO DO MORRO DAS ANTENAS	-157.921	-493.393	5211800	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2100 - 2500
684941651	TIM	MG	Manhumirim	VIDAL SOARES	RUA FREI FRANCISCO, S N,	-2.035.278	-4.195.333	3139508	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684941686	TIM	MG	Planura	JARDIM ESPLANADA	RUA JOAQUIM ANTONIO CIPRIANO, S N,	-20.132.278	-48.708.472	3151602	Rooftop 	2G - 3G - 4G	700 - 850 - 900 - 1800
684941694	TIM	BA	Salvador	VILA RUY BARBOSA	RUA RESENDE COSTA, 156, AO LADO DO 156	-1.292.944	-3.849.731	2927408	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684941708	TIM	SP	Pirangi	CENTRO	RUA DR CAMPOS SALES, 1345,	-2.109.567	-4.866.356	3539004	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684941740	TIM	MG	Rio Pomba	BELVEDERE AGUA LIMPA	RUA LUZ F CUNHA, S NR, AQUISITADO	-21.269.833	-43.172.694	3155801	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 3500
684941830	TIM	SP	Ribeirao Preto	FAZENDA SAO JOSE	RODOVIA ABRAAO OLIVEIRA SAAD, S N, KM 52 KM - 49,5, -47,707139	-21.206.722	-47.707.139	3543402	Nao Informada	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
684942437	TIM	SP	Santa Rita do Passa Quatro	FAZENDAS	MORRO DO ITATIAIA, S N,	-2.168.222	-4.742.444	3547502	Greenfield 	2G - 3G - 4G	1800 - 2100
684942461	TIM	SP	Buritama	CENTRO	RUA RUI BARBOSA, 976, 0	-21.067.583	-50.145.583	3508108	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684942470	TIM	SP	Arealva	Acao	Acao, 865, Acao	-2.203.825	-48.910.528	3503406	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684942496	TIM	SP	Piracicaba	DISTRITO INDUSTRIAL	Rodovia Piracicaba - Santa Barbara, S N, Km 155,5	-22.736.278	-47.596.944	3538709	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684944553	TIM	MG	Lagamar	-	FAZENDA CARRAPATO,S N,FAZENDA CARRAPATO, ,	-18.174.933	-46.797.847	3137106	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684944618	TIM	MG	Maria da Fe	AREA RURAL	CHACARA DO CURISCO, S N,	-2.231.083	-4.537.556	3139904	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 3500
684944626	TIM	MG	Vazante	CENTRO	FAZENDA PAMPLONA,S N,AREA RURAL, S N,	-1.799.444	-4.692.778	3171006	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684944642	TIM	SP	Mogi das Cruzes	JARDIM ARMENIA	Avenida Vereador Narciso Yague Guimaraes, 1001, 0	-2.351.972	-4.618.722	3530607	Indoor 	2G - 3G - 4G	1800 - 2100 - 2500
684946866	TIM	MG	Leopoldina	SAO CRISTOVAO	CHACARA DESENCANTO, S N,	-215.215	-42.629	3138401	Greenfield 	2G - 3G - 4G	700 - 850 - 1800
684947072	TIM	SP	Rosana	CENTRO	Avenida Dos Barrageiros, 1820, -	-22.534.917	-52.947.389	3544251	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684947188	TIM	SP	Rosana	Primavera	RUA SERAFIM PEDRO GALLI, 1980,	-22.575	-5.305.667	3544251	Greenfield 	2G - 3G - 4G	900 - 1800 - 2100
684947498	TIM	SP	Morungaba	SITIO SAO JOAO	RUA DR. RAMIRO GUIMARAES, 205, MORUNGABA	-22.882.917	-46.787.361	3532009	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 3500
684947579	TIM	SP	Lucelia	CENTRO	AVENIDA BRASIL, 1198,	-2.172.194	-5.103.583	3527405	Rooftop 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684947625	TIM	SP	Bofete	CENTRO	RUA JOSUE DE ARRUDA, 105, 0	-23.103.861	-48.264.306	3506904	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684947650	TIM	SP	Tabapua	PARQUE INDUSTRIAL IVAN BALDE	RUA JOAO LUCIANO ALVES, 1650,	-2.096.942	-4.903.753	3552601	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684949113	TIM	SP	Itapetininga	OLARIA	RODOVIA RAPOSO TAVARES, S N,	-23.573.642	-48.174.372	3522307	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100 - 2500
684949210	TIM	SP	Cafelandia	CACHOEIRINHA	Estrada Da Cachoeirinha, S N, -	-21.795.139	-49.610.972	3508801	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 3500
684949431	TIM	SP	Taruma	BAIRRO DOURADOS	RUA PIAPARA, 133, 0	-22.743.889	-50.579.361	3553955	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684949490	TIM	SP	Apiai	CENTRO	RUA JOAO LEMINSKA, 110,	-2.451.775	-4.884.528	3502705	Greenfield 	2G - 3G - 4G	700 - 900 - 1800 - 2100
684949512	TIM	SP	Bilac	JARDIM PARAISO	RUA POMPILHO MARTINELI, S N,	-2.139.972	-5.047.853	3506409	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684953781	TIM	MG	Timoteo	CACHOEIRA DO VALE	RUA MATO GROSSO, 158, 0	-19.528.778	-42.664.417	3168705	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 3500
684954079	TIM	SC	Joinville	ZONA INDUSTRIAL NORTE	RUA DONA FRANCISCA, 9215,	-26.243.056	-48.887.778	4209102	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 2500 - 3500
684954192	TIM	SC	Joinville	NOVA BRASILIA	RUA JATIVOCA, 697, EM AQUISICAO	-26.338.876	-48.877.288	4209102	Greenfield 	2G - 3G - 4G - 5G	850 - 900 - 1800 - 2100 - 2500 - 3500
684954214	TIM	SC	Florianopolis	CENTRO	RUA HERCILIO LUZ, 760,	-27.597.056	-48.546.833	4205407	Ran Sharing Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 3500
684954303	TIM	SC	Santa Cecilia	CENTRO	RUA MATIAS FERREIRA DOS SANTOS, S N,	-2.695.917	-5.041.472	4215505	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684954320	TIM	SC	Monte Carlo	RODOVIA	Rua Primo Daniel, S N, Extrema Lot. Alb. Ii E Rod. Sc 456	-27.231.639	-50.980.972	4211058	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 1800
684954346	TIM	SC	Papanduva	CENTRO	RUA RUFINO MENDES DE SOUZA, 800,	-2.641.056	-5.013.806	4212205	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800
684954397	TIM	SC	Faxinal dos Guedes	CENTRO	Rua Sao Pedro, S N, Lote 3 Quadra 107	-26.853.944	-52.258.806	4205308	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684954427	TIM	SC	Catanduvas	CIDADE JARDIM	RUA ALVICIO ALTZ, 3214, EM AQUISICAO	-27.064.973	-51.652.113	4204004	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 3500
684954460	TIM	SC	Salete	Casan	Rua Luiz Cirico, S N, -	-26.972.722	-49.995.417	4215307	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684954478	TIM	SC	Campo Ere	CENTRO	RUA DONA TEREZINHA, S N,	-26.396.445	-53.088.233	4203501	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684954486	TIM	SC	Florianopolis	PANTANAL	RUA DO CALAFATE, 113,	-2.761.139	-4.852.333	4205407	Ran Sharing Rooftop 	2G - 3G - 4G	850 - 1800 - 2100 - 2500
684959747	TIM	BA	Salvador	JARDIM DAS MARGARIDAS	Rodovia Ba 526, S N, -	-1.288.917	-3.836.444	2927408	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
684960818	CLARO	SP	Maua	JARDIM ZAIRA	AV VITORIO BRIZANTE, 720, RESERVATORIO ZAIRA	-236.602	-4.644.051	3529401	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684960893	CLARO	SP	Sao Paulo	CAMPOS ELISEOS	AV RIO BRANCO, 267,	-2.354.059	-4.663.972	3550308	Rooftop 	2G - 3G - 4G - 5G	850 - 1800 - 2100 - 2300 - 2500 - 3500
684960907	CLARO	SP	Sao Paulo	PINHEIROS	R FERREIRA DE ARAUJO, 680, CONDOMINIO EDIFICIO ROYAL OAK	-2.356.421	-4.669.821	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684960966	CLARO	SP	Sao Roque	CAMBARA	R DOUTOR SILVERIO MOURA GARCIA, 11,	-235.134	-471.356	3550605	Greenfield 	2G - 3G - 4G	850 - 900 - 1800 - 2100 - 2300 - 2500
684961059	TIM	BA	Alcobaca	Cajarana	RUA SANTA JULIANA FALCONIERE, S N,	-1.753.028	-3.919.361	2900801	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684962004	TIM	BA	Pojuca	CENTRO	Avenida Duvaltercio Bolivarde Aguiar, S N, Esquina Com A Rua H	-12.423.917	-38.329.583	2925204	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 2500 - 3500
684962020	TIM	BA	Salvador	RIO VERMELHO	RUA IPIRA, 1, ENTRE OS LOTES 67D E 87E	-13.007	-38.485.389	2927408	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684965453	TIM	CE	Fortaleza	BENFICA	Rua 24 De Maio, 1550, -	-3.734.444	-38.534.722	2304400	Nao Informada	4G - 5G	700 - 1800 - 2100 - 2500 - 3500
684965577	TIM	BA	Salvador	ITAPUA	Avenida Dorival Caymi, 14480, -	-12.939.167	-38.361.389	2927408	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
684966239	TIM	BA	Salvador	PITUBA	RUA ALTINO SERBETO DE BARROS, 348, PREDIO EMBRATEL - 4 ANDAR ESQ. AV. ANTONIO CARLOS MAGALHAES	-12.998.083	-38.466.472	2927408	Greenfield Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684966328	TIM	BA	Salvador	PITUBA	AVENIDA PAULO VI, 993, ED MC EMPRESARIAL	-129.935	-38.455.139	2927408	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2500 - 3500
684967170	TIM	BA	Salvador	COUTOS	RUA SAO JOAO DE COUTOS, LOTE 16,	-12.85	-3.847.167	2927408	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 2500 - 3500
684967669	VIVO	SP	Paulinia	CASCATA	RODOVIA GENERAL MILTON DE SOUZA TAVARES, S N, KM 132 SP 332	-22.732.222	-47.130.556	3536505	Nao Informada	2G	850
684967758	CLARO	RJ	Macae	GRANJA DOS CAVALEIROS	AL MARINILDO AMADO DA SILVA, S N, LOTE 44	-2.238.819	-418.238	3302403	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684967782	CLARO	RJ	Carapebus	CENTRO	AV GETULIO VARGAS, 638, PARTE DO TERRENO SITUADO NA AVENIDA GETULIO VARGAS, N 610. AREA DE TERRAS DENOMINADA "ESTACAO"	-221.892	-416.617	3300936	Nao Informada	2G - 3G - 4G	850 - 900 - 1800 - 2100
684967839	CLARO	RJ	Macae	CORREGO DO OURO	ROD BR101, S N, LUGAR DENOMINADO CAMBUCA - PROXIMO A TRANSFORMA GERENCIAMENTO DE RESIDUOS	-2.236.526	-4.194.183	3302403	Greenfield 	2G - 3G - 4G	900 - 1800 - 2100 - 2500
684967910	CLARO	RJ	Aperibe	BOA VISTA	AV PEDRO MARTINS DA ROCHA, S N,	-2.162.622	-4.210.518	3300159	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
684967944	CLARO	RJ	Rio de Janeiro	BANGU	R RANGEL PESTANA, 327, N A	-2.288.318	-434.674	3304557	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684968843	CLARO	RJ	Rio de Janeiro	GLORIA	AV INFANTE DOM HENRIQUE, S N,	-2.293.916	-4.316.988	3304557	Streetlevel 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684968860	CLARO	RJ	Rio de Janeiro	BARRA DA TIJUCA	R MADRE MARIE XAVIER, S N,	-229.996	-433.846	3304557	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684969467	TIM	SE	Aracaju	MOSQUEIRO	RODOVIA AYRTON SENA, S N, LOTEAMENTO ANDORINHA , RUA A,33	-11.091.306	-37.136.028	2800308	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 3500
684969505	CLARO	RJ	Rio de Janeiro	LEME	R GUSTAVO SAMPAIO, 126, ED. BRASBEL	-229.618	-431.668	3304557	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
684969580	TIM	MG	Cataguases	SANTA CLARA	Rua Milton Ventura Marinho, S N, 0	-21.417.472	-42.680.472	3115300	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100 - 2500
684969602	CLARO	RJ	Duque de Caxias	PARQUE SENHOR DO BONFIM	R SENHOR DO BONFIM, S N, LOTE 06, QAUDRA 12, LOTEAMENTO DENOMINADO "PARQUE SENHOR DO BONFIM"	-227.807	-4.331.964	3301702	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
